Price,Close,High,Low,Open,Volume
Ticker,MRF.NS,MRF.NS,MRF.NS,MRF.NS,MRF.NS
Date,,,,,
2024-09-18,134026.1875,135471.1500776404,133085.00482975505,135471.1500776404,4978
2024-09-19,136127.703125,136629.2991339002,133906.6502246087,134482.76648400698,7839
2024-09-20,135715.171875,136597.6369653316,134882.15815089995,136279.85343804376,13578
2024-09-23,137013.46875,137278.2441634302,135830.58267952496,135830.58267952496,5664
2024-09-24,137590.734375,137777.38598088952,136529.44878771415,136988.70689698178,5250
2024-09-25,138931.734375,139630.1062675142,137078.72760944415,137126.4942001982,8665
2024-09-26,138628.21875,139275.017672799,137474.97230830006,139025.42086693377,8335
2024-09-27,140746.546875,142154.27286041618,138153.82885385482,138476.30792710974,12240
2024-09-30,138290.265625,141656.016176016,137977.16202969122,140772.59947518713,6269
2024-10-01,140036.6875,140220.57793880877,138726.10152819465,139374.85039812513,3931
2024-10-03,135884.8125,139668.85536877843,135705.16523250256,137777.41112689508,7483
2024-10-04,133193.609375,136562.21511848902,132785.51854263683,136379.7130295052,10223
2024-10-07,131026.171875,135281.45374654938,130344.42947513473,135158.65213170936,7958
2024-10-08,131927.078125,132370.00321524247,130639.05732890572,131387.74627753926,5944
2024-10-09,132369.46875,133773.90316771378,132237.22924318598,133584.20959653784,4681
2024-10-10,132001.21875,133474.38587522047,131787.1114932239,133384.5310264751,3208
2024-10-11,131984.390625,132204.34781358967,130939.68757800269,132186.47044209155,3353
2024-10-14,131700.53125,132685.6429015697,131039.50540440285,131984.36957681927,5429
2024-10-15,130815.9296875,132286.25764180385,130638.96555570979,131701.24954005273,6023
2024-10-16,130283.328125,131066.36003578818,129321.13252270065,130788.96440997614,5437
2024-10-17,129602.390625,130738.70346560271,129191.30469217926,130210.65803136562,3163
2024-10-18,129235.875,129740.41151155643,128410.55981372348,129590.65343747614,3964
2024-10-21,128036.125,131787.11257160938,127844.52825324284,129890.17686035136,9788
2024-10-22,126203.375,128781.95943072885,125896.62054589433,128781.95943072885,5713
2024-10-23,125291.5546875,126550.56772811389,124786.81536581065,125896.62412145604,6712
2024-10-24,123931.0078125,125796.64254636642,123750.09692680262,125397.43585321831,5151
2024-10-25,122553.828125,124660.9244025494,121678.49210920211,123931.0097286974,6300
2024-10-28,122892.4375,124097.53770338271,122621.21936514076,122701.7923357233,5059
2024-10-29,122310.2734375,123200.98303648266,120555.25690158251,123199.98464926195,5946
2024-10-30,121792.59375,122964.74699336791,121104.40084873971,122002.90243058484,6372
2024-10-31,122326.8515625,122774.42544579749,121307.04578811755,121903.08297514591,4359
2024-11-01,123131.390625,123300.27406096966,122302.43284705869,122302.43284705869,927
2024-11-04,120681.796875,123630.58019378992,120305.65450707021,123550.41282365094,9772
2024-11-05,119337.3671875,121048.35320810646,117809.6866121446,120606.16908842101,9899
2024-11-06,121417.40625,121644.28973690851,119651.71172079796,119651.71172079796,6948
2024-11-07,120830.765625,122136.3519206138,120037.19597836473,121703.40286000122,5330
2024-11-08,119161.8046875,121053.90446796545,117211.70484945545,120804.85365590236,15073
2024-11-11,122847.1484375,124952.19316065878,119856.37830728026,119907.29605233374,23062
2024-11-12,120729.1171875,123907.53731206803,120522.40424589015,123500.49174679555,8804
2024-11-13,120289.3828125,121463.7357155346,119731.87717954768,120705.00826940157,7941
2024-11-14,120357.3203125,121704.39419928836,120089.00376102742,120205.81505971501,5012
2024-11-18,120666.171875,120979.21304888053,118832.18146251858,118896.03144132423,6728
2024-11-19,122755.3515625,123997.32144487457,120379.38069152902,120708.0064294114,9833
2024-11-21,123313.7578125,123902.87546016226,121557.69940463064,122904.51031663897,6696
2024-11-22,124399.125,124544.69033205241,122343.4963404908,123465.60989229275,6464
2024-11-25,124294.65625,125999.59292177901,123803.08654754832,125799.91052412167,14605
2024-11-26,123976.015625,125550.01213724316,123803.1343477573,124501.97594463882,4556
2024-11-27,124336.4453125,125100.97931688497,122914.75339645334,123952.85229434333,5246
2024-11-28,123465.96875,124491.9384230654,123261.98850990563,124350.21072766121,6135
2024-11-29,125052.390625,125232.90818427643,122507.78958753432,122804.6689386824,8271
2024-12-02,125160.28125,125241.6518282196,124063.67386682174,124901.34153708242,5110
2024-12-03,125385.609375,125696.66929270429,124696.15913487661,125300.69756015688,5200
2024-12-04,126639.9609375,126997.99300294986,125126.07210163801,125600.21635040166,7926
2024-12-05,130553.84375,131001.6315080318,126365.05322877089,126698.47601836167,13817
2024-12-06,130428.0859375,131990.05457095272,130209.09052500153,130692.11908727465,7588
2024-12-09,131941.53125,132961.0033596644,130592.81722947917,131031.57244117484,7413
2024-12-10,132247.890625,132907.88767933976,131438.17858896696,132888.6214500607,6593
2024-12-11,132306.96875,132589.11374142594,131641.87035541557,131891.22375268154,3350
2024-12-12,131662.96875,132570.86829581007,131446.50058790404,132389.40694805133,3243
2024-12-13,133023.671875,133288.00145091108,130692.17706216725,131790.3834570806,5396
2024-12-16,132320.03125,133230.87932655052,132089.89730194182,133028.654111754,2755
2024-12-17,130768.6015625,132320.07910120572,130456.59783434722,132320.0323006465,4757
2024-12-18,130204.1953125,131290.51429878725,129893.39279704369,130791.96353891409,3584
2024-12-19,129636.90625,129897.34357124422,128683.32142164127,128795.14356178795,3035
2024-12-20,127854.53125,130452.6018479377,127353.53127250036,129636.89931567857,9524
